frac_removed,gcc_frac,V,Lambda,Rect,motif_drift
0.0,0.42857142857142855,0.8333333333333334,0.16666666666666666,0.0,0.0
0.07142857142857142,0.46153846153846156,0.8,0.2,0.0,0.03333333333333334
0.14285714285714285,0.25,1.0,0.0,0.0,0.16666666666666663
0.21428571428571427,0.18181818181818182,0.0,0.0,0.0,1.0
0.2857142857142857,0.2,0.0,0.0,0.0,1.0
0.35714285714285715,0.0,0.0,0.0,0.0,1.0
0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0,0.0,0.0,1.0
0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.0,1.0
